Goal Code,Goal Label,Goal Description ,Target Code,Target Description,Indicator Code,Indicator Reference,Indicator Description,Series Release,Tags,Series Code,Series Description,Geographic Area Code,Geographic Area Name,Geographic Area Level,Parent Geographic Area Code,Parent Geographic Area Name,Geographic Area Type,X,Y,ISO Code,Is UN Member,Has Country Proile,Sex Code,Sex Desc,Unit Multiplier,Units Code,Units Desc,Time Series Id,Time Series Keys,Number of Years Available,Earliest Year Available,Latest Year Available,Available Years,Value 2000,Value 2001,Value 2002,Value 2003,Value 2004,Value 2005,Value 2006,Value 2007,Value 2008,Value 2009,Value 2010,Value 2011,Value 2012,Value 2013,Value 2014,Value 2015,Value 2016,Value 2017,Value 2018,Value 2019,Value 2020,Value 2021,Latest Value,Footnotes,Nature,ObjectId,x2,y2
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,Proportion of seats held by women in (a) national parliaments and (b) local governments,2021.Q2.G.03,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_PARL,Proportion of seats held by women in national parliaments (% of total number of seats),504,Morocco,4,15,Northern Africa,Country,-6.281942841,31.8440131,MAR,1,1,F,Female,,PT,Percentage,SG_GEN_PARL__F,sex,22,2000,2021,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",0.62,0.62,0.62,10.77,10.77,10.77,10.77,10.77,10.46,10.46,10.46,10.46,16.96,16.96,16.96,16.96,16.96,20.51,20.51,20.51,20.51,20.51,20.51,"[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments. // [2021]: Lower Chamber or Unicameral, Data valid as of 1 Jan of given year based on the number of seats filled in parliament at the time",C: Country data,125,-699302.67825257,3742852.29421428
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,Proportion of seats held by women in (a) national parliaments and (b) local governments,2021.Q2.G.03,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_PARL,Proportion of seats held by women in national parliaments (% of total number of seats),508,Mozambique,4,14,Eastern Africa,Country,38.18479941,-14.27963886,MOZ,1,1,F,Female,,PT,Percentage,SG_GEN_PARL__F,sex,22,2000,2021,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",30,30,30,30,30,34.8,34.8,34.8,34.8,34.8,39.2,39.2,39.2,39.2,39.2,39.6,39.6,39.6,39.6,39.6,41.2,42.4,42.4,"[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments. // [2021]: Lower Chamber or Unicameral, Data valid as of 1 Jan of given year based on the number of seats filled in parliament at the time",C: Country data,126,4250712.42636449,-1606318.44660017
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,Proportion of seats held by women in (a) national parliaments and (b) local governments,2021.Q2.G.03,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_PARL,Proportion of seats held by women in national parliaments (% of total number of seats),104,Myanmar,4,35,South-Eastern Asia,Country,96.51752295,21.19332882,MMR,1,1,F,Female,,PT,Percentage,SG_GEN_PARL__F,sex,11,2011,2021,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",,,,,,,,,,,,4.29,3.54,6.03,5.59,6.19,9.93,10.16,10.16,11.32,11.11,15.29,15.29,"[2011-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments. // [2021]: Lower Chamber or Unicameral, Data valid as of 1 Jan of given year based on the number of seats filled in parliament at the time; Figures correspond to members elected at or appointed following the 2020 elections. The new parliament was unable to hold its first sitting in February 2021 due to a military take over.",C: Country data,127,10744281.5074221,2414945.97001108
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,Proportion of seats held by women in (a) national parliaments and (b) local governments,2021.Q2.G.03,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_PARL,Proportion of seats held by women in national parliaments (% of total number of seats),516,Namibia,4,18,Southern Africa,Country,17.21907885,-22.13817068,NAM,1,1,F,Female,,PT,Percentage,SG_GEN_PARL__F,sex,22,2000,2021,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",22.22,25,25,26.39,26.39,25,26.92,26.92,26.92,26.92,26.87,24.36,24.36,24.36,25.64,41.35,41.35,41.35,46.15,46.15,42.71,44.23,44.23,"[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments. | The figures on the National Assembly correspond to the provisional results of the November 2019 elections, excludingmembers yet to be appointed. Newly electe // [2021]: Lower Chamber or Unicameral, Data valid as of 1 Jan of given year based on the number of seats filled in parliament at the time",C: Country data,128,1916819.08951123,-2528122.37740137
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,Proportion of seats held by women in (a) national parliaments and (b) local governments,2021.Q2.G.03,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_PARL,Proportion of seats held by women in national parliaments (% of total number of seats),520,Nauru,4,543,Oceania (exc. Australia and New Zealand),Country,166.92313,-0.528742623,NRU,1,1,F,Female,,PT,Percentage,SG_GEN_PARL__F,sex,22,2000,2021,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,5.26,5.26,10.53,10.53,10.53,10.53,10.53,10.53,"[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments. // [2021]: Lower Chamber or Unicameral, Data valid as of 1 Jan of given year based on the number of seats filled in parliament at the time",C: Country data,129,18581797.8332194,-58860.1949962164
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,Proportion of seats held by women in (a) national parliaments and (b) local governments,2021.Q2.G.03,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_PARL,Proportion of seats held by women in national parliaments (% of total number of seats),520,Nauru,4,543,Oceania (exc. Australia and New Zealand),Country,166.92313,-0.528742623,NRU,1,1,F,Female,,PT,Percentage,SG_GEN_PARL__F,sex,22,2000,2021,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,5.26,5.26,10.53,10.53,10.53,10.53,10.53,10.53,"[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments. // [2021]: Lower Chamber or Unicameral, Data valid as of 1 Jan of given year based on the number of seats filled in parliament at the time",C: Country data,130,18581797.8332194,-58860.1949962164
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,Proportion of seats held by women in (a) national parliaments and (b) local governments,2021.Q2.G.03,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_PARL,Proportion of seats held by women in national parliaments (% of total number of seats),524,Nepal,5,127,Southern Asia (excluding India),Country,83.94678863,28.25866332,NPL,1,1,F,Female,,PT,Percentage,SG_GEN_PARL__F,sex,18,2000,2021,"[2000, 2001, 2002, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",5.85,5.85,5.85,,,,,17.33,17.33,33.17,33.17,33.17,33.17,33.17,29.91,29.48,29.55,29.58,32.7,32.73,32.73,32.73,32.73,"[2000-2002,2007-2017,2019]: Annual data as of 1 Feb of given year. // [2018]: Data as of 7 Feb 2018. Only the partial results (http://archive.ipu.org/wmn-e/arc/classif010118.htm) of most recent Napali elections were available on Feb 1. Complete results were released on 7 Feb 2018. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments. // [2021]: Lower Chamber or Unicameral, Data valid as of 1 Jan of given year based on the number of seats filled in parliament at the time",C: Country data,131,9344913.76402217,3281624.63090999
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,Proportion of seats held by women in (a) national parliaments and (b) local governments,2021.Q2.G.03,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_PARL,Proportion of seats held by women in national parliaments (% of total number of seats),524,Nepal,5,127,Southern Asia (excluding India),Country,83.94678863,28.25866332,NPL,1,1,F,Female,,PT,Percentage,SG_GEN_PARL__F,sex,18,2000,2021,"[2000, 2001, 2002, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",5.85,5.85,5.85,,,,,17.33,17.33,33.17,33.17,33.17,33.17,33.17,29.91,29.48,29.55,29.58,32.7,32.73,32.73,32.73,32.73,"[2000-2002,2007-2017,2019]: Annual data as of 1 Feb of given year. // [2018]: Data as of 7 Feb 2018. Only the partial results (http://archive.ipu.org/wmn-e/arc/classif010118.htm) of most recent Napali elections were available on Feb 1. Complete results were released on 7 Feb 2018. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments. // [2021]: Lower Chamber or Unicameral, Data valid as of 1 Jan of given year based on the number of seats filled in parliament at the time",C: Country data,132,9344913.76402217,3281624.63090999
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,Proportion of seats held by women in (a) national parliaments and (b) local governments,2021.Q2.G.03,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_PARL,Proportion of seats held by women in national parliaments (% of total number of seats),528,Netherlands,5,155,Western Europe,Country,5.331480568,51.86728884,NLD,1,1,F,Female,,PT,Percentage,SG_GEN_PARL__F,sex,22,2000,2021,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",36,36,36,36.67,36.67,36.67,36.67,36.67,39.33,41.33,42,40.67,40.67,38.67,38.67,37.33,37.33,38,36,31.33,33.33,33.33,33.33,"[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments. // [2021]: Lower Chamber or Unicameral, Data valid as of 1 Jan of given year based on the number of seats filled in parliament at the time",C: Country data,133,593497.702003993,6776165.05290308
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,Proportion of seats held by women in (a) national parliaments and (b) local governments,2021.Q2.G.03,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_PARL,Proportion of seats held by women in national parliaments (% of total number of seats),554,New Zealand,4,53,Australia and New Zealand,Country,170.4755673,-43.98721568,NZL,1,1,F,Female,,PT,Percentage,SG_GEN_PARL__F,sex,22,2000,2021,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",29.17,30.83,30.83,29.17,28.33,28.33,32.23,32.23,33.06,33.61,33.61,33.61,32.23,32.23,33.88,31.41,31.41,34.17,38.33,40,40.83,48.33,48.33,"[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments. // [2021]: Lower Chamber or Unicameral, Data valid as of 1 Jan of given year based on the number of seats filled in parliament at the time",C: Country data,134,18977253.3445304,-5463463.99345841
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,Proportion of seats held by women in (a) national parliaments and (b) local governments,2021.Q2.G.03,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_PARL,Proportion of seats held by women in national parliaments (% of total number of seats),558,Nicaragua,4,13,Central America,Country,-85.03060315,12.84210839,NIC,1,1,F,Female,,PT,Percentage,SG_GEN_PARL__F,sex,22,2000,2021,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",9.68,9.68,20.65,20.65,20.65,20.65,20.65,18.48,18.48,18.48,20.65,20.65,40.22,40.22,40.22,39.13,41.3,45.65,45.65,44.57,47.25,48.35,48.35,"[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments. // [2021]: Lower Chamber or Unicameral, Data valid as of 1 Jan of given year based on the number of seats filled in parliament at the time",C: Country data,135,-9465563.44450292,1441699.23934597
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,Proportion of seats held by women in (a) national parliaments and (b) local governments,2021.Q2.G.03,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_PARL,Proportion of seats held by women in national parliaments (% of total number of seats),562,Niger,4,11,Western Africa,Country,9.400167877,17.42143036,NER,1,1,F,Female,,PT,Percentage,SG_GEN_PARL__F,sex,21,2000,2021,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",1.2,1.2,1.2,1.2,1.2,12.39,12.39,12.39,12.39,12.39,9.73,,13.27,13.27,13.27,13.27,13.27,16.96,16.96,16.96,16.96,25.9,25.9,"[2000-2010,2012-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments. // [2021]: Lower Chamber or Unicameral, Data valid as of 1 Jan of given year based on the number of seats filled in parliament at the time",C: Country data,136,1046421.90143893,1969937.69468918
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,Proportion of seats held by women in (a) national parliaments and (b) local governments,2021.Q2.G.03,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_PARL,Proportion of seats held by women in national parliaments (% of total number of seats),566,Nigeria,4,11,Western Africa,Country,8.097363256,9.585789025,NGA,1,1,F,Female,,PT,Percentage,SG_GEN_PARL__F,sex,21,2001,2021,"[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",,3.42,3.42,3.42,6.67,4.72,6.39,6.11,6.98,6.98,6.98,6.98,6.82,6.67,6.67,6.67,5.56,5.56,5.56,5.57,3.43,3.61,3.61,"[2001-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments. // [2021]: Lower Chamber or Unicameral, Data valid as of 1 Jan of given year based on the number of seats filled in parliament at the time",C: Country data,137,901394.354426084,1072098.31229796
